PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DRYT LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
4403533,2021-11-18T04:20:00Z,44.9934,-58.5333,9.1,-34.5,0,0111147
4403533,2021-11-18T04:30:00Z,44.9940,-58.5346,9,-34.5,0,0111147
4403533,2021-11-18T04:40:00Z,44.9946,-58.5358,9.1,-34.5,0,0111147
4403533,2021-11-18T04:50:00Z,44.9954,-58.5370,9.1,-34.5,0,0111147
4403533,2021-11-18T05:00:00Z,44.9961,-58.5382,9.1,-34.5,0,0111147
4403533,2021-11-18T05:10:00Z,44.9970,-58.5394,9.1,-34.5,0,0111147
4403533,2021-11-18T05:20:00Z,44.9978,-58.5402,9,-34.5,0,0111147
4403533,2021-11-18T05:30:00Z,44.9988,-58.5410,9,-34.5,0,0111147
4403533,2021-11-18T05:40:00Z,44.9996,-58.5417,9,-34.5,0,0111147
4403533,2021-11-18T05:50:00Z,45.0007,-58.5424,9,-34.5,0,0111147
4403533,2021-11-18T06:00:00Z,45.0017,-58.5429,9,-34.5,0,0111147
4403533,2021-11-18T06:10:00Z,45.0026,-58.5433,9,-34.5,0,0111147
4403533,2021-11-18T06:20:00Z,45.0037,-58.5436,9,-34.5,0,0111147
4403533,2021-11-18T06:30:00Z,45.0049,-58.5438,9,-34.5,0,0111147
4403533,2021-11-18T06:40:00Z,45.0060,-58.5437,9,-34.5,0,0111147
4403533,2021-11-18T06:50:00Z,45.0072,-58.5437,9,-34.5,0,0111147
4403533,2021-11-18T07:00:00Z,45.0084,-58.5433,9,-34.5,0,0111147
4403533,2021-11-18T07:10:00Z,45.0095,-58.5429,9,-34.5,0,0111147
4403533,2021-11-18T07:20:00Z,45.0106,-58.5423,9,-34.5,0,0111147
4403533,2021-11-18T07:30:00Z,45.0116,-58.5418,9,-34.5,0,0111147
4403533,2021-11-18T07:40:00Z,45.0125,-58.5412,9,-34.5,0,0111147
4403533,2021-11-18T07:50:00Z,45.0133,-58.5404,9,-34.5,0,0111147
4403533,2021-11-18T08:00:00Z,45.0141,-58.5394,9,-34.5,0,0111147
4403533,2021-11-18T08:10:00Z,45.0148,-58.5385,9,-34.5,0,0111147
4403533,2021-11-18T08:20:00Z,45.0155,-58.5375,9,-34.5,0,0111147
4403533,2021-11-18T08:30:00Z,45.0161,-58.5365,9,-34.5,0,0111147
4403533,2021-11-18T08:40:00Z,45.0168,-58.5354,9,-34.5,0,0111147
4403533,2021-11-18T08:50:00Z,45.0173,-58.5345,9,-34.5,0,0111147
4403533,2021-11-18T09:00:00Z,45.0178,-58.5334,9,-34.5,0,0111147
4403533,2021-11-18T09:10:00Z,45.0184,-58.5323,9,-34.5,0,0111147
4403533,2021-11-18T09:20:00Z,45.0188,-58.5311,9,-34.5,0,0111147
4403533,2021-11-18T09:30:00Z,45.0191,-58.5298,9.1,-34.5,0,0111147
4403533,2021-11-18T09:40:00Z,45.0195,-58.5284,9,-34.5,0,0111147
4403533,2021-11-18T09:50:00Z,45.0197,-58.5271,9,-34.5,0,0111147
4403533,2021-11-18T10:00:00Z,45.0198,-58.5259,9,-34.5,0,0111147
4403533,2021-11-18T10:10:00Z,45.0198,-58.5244,9,-34.5,0,0111147
4403533,2021-11-18T10:20:00Z,45.0199,-58.5230,9.1,-34.5,0,0111147
4403533,2021-11-18T10:30:00Z,45.0200,-58.5216,9,-34.5,0,0111147
4403533,2021-11-18T10:40:00Z,45.0200,-58.5200,9,-34.5,0,0111147
4403533,2021-11-18T10:50:00Z,45.0200,-58.5184,9,-34.5,0,0111147
4403533,2021-11-18T11:00:00Z,45.0200,-58.5167,9.1,-34.5,0,0111147
4403533,2021-11-18T11:10:00Z,45.0199,-58.5150,9.1,-34.5,0,0111147
4403533,2021-11-18T11:20:00Z,45.0197,-58.5135,9.1,-34.5,0,0111147
4403533,2021-11-18T11:30:00Z,45.0193,-58.5118,9.1,-34.5,0,0111147
4403533,2021-11-18T11:40:00Z,45.0189,-58.5104,9,-34.5,0,0111147
4403533,2021-11-18T11:50:00Z,45.0185,-58.5087,9.1,-34.5,0,0111147
4403533,2021-11-18T12:00:00Z,45.0180,-58.5073,9.1,-34.5,0,0111147
4403533,2021-11-18T12:10:00Z,45.0174,-58.5058,9.1,-34.5,0,0111147
4403533,2021-11-18T12:20:00Z,45.0168,-58.5044,9.1,-34.5,0,0111147
4403533,2021-11-18T12:30:00Z,45.0161,-58.5031,9.1,-34.5,0,0111147
4403533,2021-11-18T12:40:00Z,45.0154,-58.5017,9.1,-34.5,0,0111147
4403533,2021-11-18T12:50:00Z,45.0145,-58.5005,9.1,-34.5,0,0111147
4403533,2021-11-18T13:00:00Z,45.0135,-58.4995,9.1,-34.5,0,0111147
4403533,2021-11-18T13:10:00Z,45.0126,-58.4985,9.1,-34.5,0,0111147
4403533,2021-11-18T13:20:00Z,45.0116,-58.4976,9.1,-34.5,0,0111147
4403533,2021-11-18T13:30:00Z,45.0104,-58.4967,9.1,-34.5,0,0111147
4403533,2021-11-18T13:40:00Z,45.0092,-58.4959,9.1,-34.5,0,0111147
4403533,2021-11-18T13:50:00Z,45.0080,-58.4952,9.1,-34.5,0,0111147
4403533,2021-11-18T14:00:00Z,45.0068,-58.4948,9.1,-34.5,0,0111147
4403533,2021-11-18T14:10:00Z,45.0055,-58.4944,9.1,-34.5,0,0111147
4403533,2021-11-18T14:20:00Z,45.0043,-58.4941,9.1,-34.5,0,0111147
4403533,2021-11-18T14:30:00Z,45.0029,-58.4939,9.1,-34.5,0,0111147
4403533,2021-11-18T14:40:00Z,45.0015,-58.4939,9.1,-34.5,0,0111147
4403533,2021-11-18T14:50:00Z,45.0001,-58.4940,9.1,-34.5,0,0111147
4403533,2021-11-18T15:00:00Z,44.9988,-58.4944,9.1,-34.5,0,0111147
4403533,2021-11-18T15:10:00Z,44.9976,-58.4947,9.1,-34.5,0,0111147
4403533,2021-11-18T15:20:00Z,44.9963,-58.4952,9.1,-34.5,0,0111147
4403533,2021-11-18T15:30:00Z,44.9953,-58.4958,9.1,-34.5,0,0111147
4403533,2021-11-18T15:40:00Z,44.9941,-58.4964,9.1,-34.5,0,0111147
4403533,2021-11-18T15:50:00Z,44.9931,-58.4973,9.2,-34.5,0,0111147
4403533,2021-11-18T16:00:00Z,44.9920,-58.4982,9.2,-34.5,0,0111147
4403533,2021-11-18T16:10:00Z,44.9909,-58.4994,9.1,-34.5,0,0111147
4403533,2021-11-18T16:20:00Z,44.9901,-58.5005,9.1,-34.5,0,0111147
4403533,2021-11-18T16:30:00Z,44.9891,-58.5017,9.1,-34.5,0,0111147
4403533,2021-11-18T16:40:00Z,44.9884,-58.5031,9.1,-34.5,0,0111147
4403533,2021-11-18T16:50:00Z,44.9877,-58.5045,9.1,-34.5,0,0111147
4403533,2021-11-18T17:00:00Z,44.9871,-58.5062,9.1,-34.5,0,0111147
4403533,2021-11-18T17:10:00Z,44.9867,-58.5078,9.1,-34.5,0,0111147
4403533,2021-11-18T17:20:00Z,44.9864,-58.5095,9.1,-34.5,0,0111147
4403533,2021-11-18T17:30:00Z,44.9861,-58.5113,9.1,-34.5,0,0111147
4403533,2021-11-18T17:40:00Z,44.9860,-58.5132,9.1,-34.5,0,0111147
4403533,2021-11-18T17:50:00Z,44.9861,-58.5152,9.1,-34.5,0,0111147
4403533,2021-11-18T18:00:00Z,44.9861,-58.5172,9.1,-34.5,0,0111147
4403533,2021-11-18T18:10:00Z,44.9863,-58.5191,9.1,-34.5,0,0111147
4403533,2021-11-18T18:20:00Z,44.9866,-58.5214,9.1,-34.5,0,0111147
4403533,2021-11-18T18:30:00Z,44.9868,-58.5234,9.1,-34.5,0,0111147
4403533,2021-11-18T18:40:00Z,44.9873,-58.5256,9.1,-34.5,0,0111147
4403533,2021-11-18T18:50:00Z,44.9878,-58.5277,9.1,-34.5,0,0111147
4403533,2021-11-18T19:00:00Z,44.9887,-58.5300,9.1,-34.5,0,0111147
4403533,2021-11-18T19:10:00Z,44.9896,-58.5322,9.1,-34.5,0,0111147
4403533,2021-11-18T19:20:00Z,44.9906,-58.5344,9.1,-34.5,0,0111147
4403533,2021-11-18T19:30:00Z,44.9915,-58.5364,9.1,-34.5,0,0111147
4403533,2021-11-18T19:40:00Z,44.9925,-58.5382,9.1,-34.5,0,0111147
4403533,2021-11-18T19:50:00Z,44.9937,-58.5400,9.1,-34.5,0,0111147
4403533,2021-11-18T20:00:00Z,44.9948,-58.5418,9.1,-34.5,0,0111147
4403533,2021-11-18T20:10:00Z,44.9960,-58.5433,9.1,-34.5,0,0111147
4403533,2021-11-18T20:20:00Z,44.9973,-58.5447,9.1,-34.5,0,0111147
4403533,2021-11-18T20:30:00Z,44.9988,-58.5460,9,-34.5,0,0111147
4403533,2021-11-18T20:40:00Z,45.0001,-58.5474,9,-34.5,0,0111147
4403533,2021-11-18T20:50:00Z,45.0016,-58.5486,9,-34.5,0,0111147
4403533,2021-11-18T21:00:00Z,45.0030,-58.5497,9,-34.5,0,0111147
4403533,2021-11-18T21:10:00Z,45.0043,-58.5507,9,-34.5,0,0111147
4403533,2021-11-18T21:20:00Z,45.0058,-58.5515,9,-34.5,0,0111147
4403533,2021-11-18T21:30:00Z,45.0072,-58.5522,9,-34.5,0,0111147
4403533,2021-11-18T21:40:00Z,45.0086,-58.5529,9,-34.5,0,0111147
4403533,2021-11-18T21:50:00Z,45.0099,-58.5535,9,-34.5,0,0111147
4403533,2021-11-18T22:00:00Z,45.0114,-58.5542,9,-34.5,0,0111147
4403533,2021-11-18T22:10:00Z,45.0129,-58.5548,9,-34.5,0,0111147
4403533,2021-11-18T22:20:00Z,45.0144,-58.5552,9,-34.5,0,0111147
4403533,2021-11-18T22:30:00Z,45.0159,-58.5555,9,-34.5,0,0111147
4403533,2021-11-18T22:40:00Z,45.0174,-58.5556,9,-34.5,0,0111147
4403533,2021-11-18T22:50:00Z,45.0189,-58.5558,9,-34.5,0,0111147
4403533,2021-11-18T23:00:00Z,45.0203,-58.5556,9,-34.5,0,0111147
4403533,2021-11-18T23:10:00Z,45.0217,-58.5556,9,-34.5,0,0111147
4403533,2021-11-18T23:20:00Z,45.0231,-58.5558,9,-34.5,0,0111147
4403533,2021-11-18T23:30:00Z,45.0244,-58.5559,9,-34.5,0,0111147
4403533,2021-11-18T23:40:00Z,45.0258,-58.5560,9,-34.5,0,0111147
4403533,2021-11-18T23:50:00Z,45.0271,-58.5558,9,-34.5,0,0111147
4403533,2021-11-19T01:00:00Z,45.0358,-58.5549,9,-34.5,0,0111147
4403533,2021-11-19T01:10:00Z,45.0369,-58.5549,9,-34.5,0,0111147
4403533,2021-11-19T01:20:00Z,45.0381,-58.5545,9,-34.5,0,0111147
4403533,2021-11-19T01:30:00Z,45.0390,-58.5541,9,-34.5,0,0111147
4403533,2021-11-19T01:40:00Z,45.0400,-58.5540,9,-34.5,0,0111147
4403533,2021-11-19T01:50:00Z,45.0412,-58.5537,9,-34.5,0,0111147
4403533,2021-11-19T02:00:00Z,45.0423,-58.5536,9,-34.5,0,0111147
4403533,2021-11-19T02:10:00Z,45.0433,-58.5532,9,-34.5,0,0111147
4403533,2021-11-19T02:20:00Z,45.0442,-58.5533,9,-34.5,0,0111147
4403533,2021-11-19T02:30:00Z,45.0450,-58.5533,9,-34.5,0,0111147
4403533,2021-11-19T02:40:00Z,45.0460,-58.5530,9,-34.5,0,0111147
4403533,2021-11-19T02:50:00Z,45.0470,-58.5527,9,-34.5,0,0111147
4403533,2021-11-19T03:00:00Z,45.0480,-58.5524,9,-34.5,0,0111147
4403533,2021-11-19T03:10:00Z,45.0491,-58.5524,9,-34.5,0,0111147
4403533,2021-11-19T03:20:00Z,45.0499,-58.5523,9,-34.5,0,0111147
4403533,2021-11-19T03:30:00Z,45.0509,-58.5520,9,-34.5,0,0111147
4403533,2021-11-19T03:40:00Z,45.0520,-58.5518,9,-34.5,0,0111147
4403533,2021-11-19T03:50:00Z,45.0529,-58.5518,9,-34.5,0,0111147
4403533,2021-11-19T04:00:00Z,45.0539,-58.5519,9,-34.5,0,0111147
4403533,2021-11-19T04:10:00Z,45.0546,-58.5519,9,-34.5,0,0111147
4403533,2021-11-19T04:20:00Z,45.0553,-58.5519,9,-34.5,0,0111147
4403533,2021-11-19T04:30:00Z,45.0562,-58.5519,9,-34.5,0,0111147
4403533,2021-11-19T04:40:00Z,45.0570,-58.5518,9,-34.5,0,0111147
4403533,2021-11-19T04:50:00Z,45.0577,-58.5517,8.9,-34.5,0,0111147
4403533,2021-11-19T05:00:00Z,45.0583,-58.5515,8.9,-34.5,0,0111147
4403533,2021-11-19T05:10:00Z,45.0589,-58.5514,8.9,-34.5,0,0111147
4403533,2021-11-19T05:20:00Z,45.0595,-58.5512,8.9,-34.5,0,0111147
4403533,2021-11-19T05:30:00Z,45.0603,-58.5508,8.9,-34.5,0,0111147
4403533,2021-11-19T05:40:00Z,45.0609,-58.5503,8.9,-34.5,0,0111147
4403533,2021-11-19T05:50:00Z,45.0617,-58.5499,8.9,-34.5,0,0111147
4403533,2021-11-19T06:00:00Z,45.0625,-58.5493,8.9,-34.5,0,0111147
4403533,2021-11-19T06:10:00Z,45.0632,-58.5487,8.9,-34.5,0,0111147
4403533,2021-11-19T06:20:00Z,45.0639,-58.5481,8.9,-34.5,0,0111147
4403533,2021-11-19T06:30:00Z,45.0646,-58.5473,8.9,-34.5,0,0111147
4403533,2021-11-19T06:40:00Z,45.0653,-58.5465,8.9,-34.5,0,0111147
4403533,2021-11-19T06:50:00Z,45.0660,-58.5457,8.9,-34.5,0,0111147
4403533,2021-11-19T07:00:00Z,45.0669,-58.5453,8.9,-34.5,0,0111147
4403533,2021-11-19T07:10:00Z,45.0676,-58.5448,8.9,-34.5,0,0111147
4403533,2021-11-19T07:20:00Z,45.0683,-58.5441,8.9,-34.5,0,0111147
4403533,2021-11-19T07:30:00Z,45.0689,-58.5432,8.9,-34.5,0,0111147
4403533,2021-11-19T07:40:00Z,45.0696,-58.5426,8.9,-34.5,0,0111147
4403533,2021-11-19T07:50:00Z,45.0702,-58.5420,8.9,-34.5,0,0111147
4403533,2021-11-19T08:00:00Z,45.0708,-58.5415,8.9,-34.5,0,0111147
4403533,2021-11-19T08:10:00Z,45.0713,-58.5408,8.9,-34.5,0,0111147
4403533,2021-11-19T08:20:00Z,45.0718,-58.5402,8.9,-34.5,0,0111147
4403533,2021-11-19T08:30:00Z,45.0723,-58.5397,8.8,-34.5,0,0111147
4403533,2021-11-19T08:40:00Z,45.0729,-58.5394,8.8,-34.5,0,0111147
4403533,2021-11-19T08:50:00Z,45.0734,-58.5388,8.8,-34.5,0,0111147
4403533,2021-11-19T09:00:00Z,45.0740,-58.5384,8.8,-34.5,0,0111147
4403533,2021-11-19T09:10:00Z,45.0747,-58.5383,8.9,-34.5,0,0111147
4403533,2021-11-19T09:20:00Z,45.0755,-58.5381,8.8,-34.5,0,0111147
4403533,2021-11-19T09:30:00Z,45.0760,-58.5380,8.9,-34.5,0,0111147
4403533,2021-11-19T09:40:00Z,45.0768,-58.5377,8.9,-34.5,0,0111147
4403533,2021-11-19T09:50:00Z,45.0774,-58.5374,8.9,-34.5,0,0111147
4403533,2021-11-19T10:00:00Z,45.0781,-58.5369,8.9,-34.5,0,0111147
4403533,2021-11-19T10:10:00Z,45.0788,-58.5364,8.9,-34.5,0,0111147
4403533,2021-11-19T10:20:00Z,45.0794,-58.5358,8.9,-34.5,0,0111147
4403533,2021-11-19T10:30:00Z,45.0800,-58.5354,8.9,-34.5,0,0111147
4403533,2021-11-19T10:40:00Z,45.0806,-58.5350,8.9,-34.5,0,0111147
4403533,2021-11-19T10:50:00Z,45.0814,-58.5345,8.9,-34.5,0,0111147
4403533,2021-11-19T11:00:00Z,45.0823,-58.5339,8.9,-34.5,0,0111147
4403533,2021-11-19T11:10:00Z,45.0828,-58.5334,8.9,-34.5,0,0111147
4403533,2021-11-19T11:20:00Z,45.0835,-58.5329,8.9,-34.5,0,0111147
4403533,2021-11-19T11:30:00Z,45.0842,-58.5323,8.9,-34.5,0,0111147
4403533,2021-11-19T11:40:00Z,45.0849,-58.5320,8.9,-34.5,0,0111147
4403533,2021-11-19T11:50:00Z,45.0856,-58.5313,8.9,-34.5,0,0111147
4403533,2021-11-19T12:00:00Z,45.0866,-58.5307,8.9,-34.5,0,0111147
4403533,2021-11-19T12:10:00Z,45.0874,-58.5303,8.9,-34.5,0,0111147
4403533,2021-11-19T12:20:00Z,45.0882,-58.5296,8.9,-34.5,0,0111147
4403533,2021-11-19T12:30:00Z,45.0890,-58.5290,8.9,-34.5,0,0111147
4403533,2021-11-19T12:40:00Z,45.0897,-58.5281,8.9,-34.5,0,0111147
4403533,2021-11-19T12:50:00Z,45.0904,-58.5270,8.9,-34.5,0,0111147
4403533,2021-11-19T13:00:00Z,45.0914,-58.5260,8.9,-34.5,0,0111147
4403533,2021-11-19T13:10:00Z,45.0921,-58.5251,8.9,-34.5,0,0111147
4403533,2021-11-19T13:20:00Z,45.0929,-58.5240,8.9,-34.5,0,0111147
4403533,2021-11-19T13:30:00Z,45.0936,-58.5230,8.9,-34.5,0,0111147
4403533,2021-11-19T13:40:00Z,45.0947,-58.5220,8.9,-34.5,0,0111147
4403533,2021-11-19T13:50:00Z,45.0954,-58.5210,8.9,-34.5,0,0111147
4403533,2021-11-19T14:00:00Z,45.0962,-58.5196,8.9,-34.5,0,0111147
4403533,2021-11-19T14:10:00Z,45.0971,-58.5184,8.9,-34.5,0,0111147
4403533,2021-11-19T14:20:00Z,45.0979,-58.5173,8.9,-34.5,0,0111147
4403533,2021-11-19T14:30:00Z,45.0989,-58.5161,8.9,-34.5,0,0111147
4403533,2021-11-19T14:40:00Z,45.0998,-58.5152,8.9,-34.5,0,0111147
4403533,2021-11-19T14:50:00Z,45.1007,-58.5140,8.9,-34.5,0,0111147
4403533,2021-11-19T15:00:00Z,45.1016,-58.5130,8.9,-34.5,0,0111147
4403533,2021-11-19T15:10:00Z,45.1023,-58.5121,8.9,-34.5,0,0111147
4403533,2021-11-19T15:20:00Z,45.1031,-58.5111,8.9,-34.5,0,0111147
4403533,2021-11-19T15:30:00Z,45.1039,-58.5098,8.9,-34.5,0,0111147
4403533,2021-11-19T15:40:00Z,45.1044,-58.5087,8.9,-34.5,0,0111147
4403533,2021-11-19T15:50:00Z,45.1051,-58.5076,8.9,-34.5,0,0111147
4403533,2021-11-19T16:00:00Z,45.1057,-58.5064,8.9,-34.5,0,0111147
4403533,2021-11-19T16:10:00Z,45.1065,-58.5052,8.9,-34.5,0,0111147
4403533,2021-11-19T16:20:00Z,45.1071,-58.5043,8.9,-34.5,0,0111147
4403533,2021-11-19T16:30:00Z,45.1077,-58.5032,8.9,-34.5,0,0111147
4403533,2021-11-19T16:40:00Z,45.1084,-58.5020,8.9,-34.5,0,0111147
4403533,2021-11-19T16:50:00Z,45.1090,-58.5012,8.9,-34.5,0,0111147
4403533,2021-11-19T17:00:00Z,45.1097,-58.5002,8.9,-34.5,0,0111147
4403533,2021-11-19T17:10:00Z,45.1104,-58.4995,8.9,-34.5,0,0111147
4403533,2021-11-19T17:20:00Z,45.1109,-58.4989,8.9,-34.5,0,0111147
4403533,2021-11-19T17:30:00Z,45.1115,-58.4981,8.9,-34.5,0,0111147
4403533,2021-11-19T17:40:00Z,45.1122,-58.4973,8.9,-34.5,0,0111147
4403533,2021-11-19T17:50:00Z,45.1127,-58.4965,8.9,-34.5,0,0111147
4403533,2021-11-19T18:00:00Z,45.1134,-58.4958,8.9,-34.5,0,0111147
4403533,2021-11-19T18:10:00Z,45.1139,-58.4951,8.9,-34.5,0,0111147
4403533,2021-11-19T18:20:00Z,45.1144,-58.4945,8.9,-34.5,0,0111147
4403533,2021-11-19T18:30:00Z,45.1149,-58.4939,8.9,-34.5,0,0111147
4403533,2021-11-19T18:40:00Z,45.1156,-58.4935,8.9,-34.5,0,0111147
4403533,2021-11-19T18:50:00Z,45.1163,-58.4933,8.9,-34.5,0,0111147
4403533,2021-11-19T19:00:00Z,45.1172,-58.4927,8.9,-34.5,0,0111147
4403533,2021-11-19T19:10:00Z,45.1180,-58.4920,8.9,-34.5,0,0111147
4403533,2021-11-19T19:20:00Z,45.1186,-58.4910,8.9,-34.5,0,0111147
4403533,2021-11-19T19:30:00Z,45.1192,-58.4901,8.9,-34.5,0,0111147
4403533,2021-11-19T19:40:00Z,45.1198,-58.4891,8.9,-34.5,0,0111147
4403533,2021-11-19T19:50:00Z,45.1204,-58.4883,8.9,-34.5,0,0111147
4403533,2021-11-19T20:00:00Z,45.1211,-58.4874,8.9,-34.5,0,0111147
4403533,2021-11-19T20:10:00Z,45.1217,-58.4865,8.9,-34.5,0,0111147
4403533,2021-11-19T20:20:00Z,45.1224,-58.4855,8.9,-34.5,0,0111147
4403533,2021-11-19T20:30:00Z,45.1233,-58.4847,8.9,-34.5,0,0111147
4403533,2021-11-19T20:40:00Z,45.1240,-58.4837,8.9,-34.5,0,0111147
4403533,2021-11-19T20:50:00Z,45.1249,-58.4827,8.9,-34.5,0,0111147
4403533,2021-11-19T21:00:00Z,45.1258,-58.4817,8.9,-34.5,0,0111147
4403533,2021-11-19T21:10:00Z,45.1268,-58.4804,8.9,-34.5,0,0111147
4403533,2021-11-19T21:20:00Z,45.1281,-58.4798,8.9,-34.5,0,0111147
4403533,2021-11-19T21:30:00Z,45.1292,-58.4789,8.9,-34.5,0,0111147
4403533,2021-11-19T21:40:00Z,45.1301,-58.4774,8.9,-34.5,0,0111147
4403533,2021-11-19T21:50:00Z,45.1307,-58.4754,8.8,-34.5,0,0111147
4403533,2021-11-19T22:00:00Z,45.1308,-58.4737,8.8,-34.5,0,0111147
4403533,2021-11-19T22:10:00Z,45.1308,-58.4718,8.9,-34.5,0,0111147
4403533,2021-11-19T22:20:00Z,45.1308,-58.4698,8.9,-34.5,0,0111147
4403533,2021-11-19T22:30:00Z,45.1308,-58.4679,8.9,-34.5,0,0111147
4403533,2021-11-19T22:40:00Z,45.1307,-58.4661,8.9,-34.5,0,0111147
4403533,2021-11-19T22:50:00Z,45.1303,-58.4641,8.9,-34.5,0,0111147
4403533,2021-11-19T23:00:00Z,45.1301,-58.4625,8.9,-34.5,0,0111147
4403533,2021-11-19T23:10:00Z,45.1299,-58.4608,8.9,-34.5,0,0111147
4403533,2021-11-19T23:20:00Z,45.1296,-58.4592,8.9,-34.5,0,0111147
4403533,2021-11-19T23:30:00Z,45.1294,-58.4575,8.8,-34.5,0,0111147
4403533,2021-11-19T23:40:00Z,45.1291,-58.4559,8.8,-34.5,0,0111147
4403533,2021-11-19T23:50:00Z,45.1288,-58.4542,8.8,-34.5,0,0111147
4403533,2021-11-20T01:00:00Z,45.1249,-58.4442,8.8,-34.5,0,0111147
4403533,2021-11-20T01:10:00Z,45.1241,-58.4430,8.8,-34.5,0,0111147
4403533,2021-11-20T01:20:00Z,45.1232,-58.4419,8.8,-34.5,0,0111147
4403533,2021-11-20T01:30:00Z,45.1220,-58.4408,8.8,-34.5,0,0111147
4403533,2021-11-20T01:40:00Z,45.1210,-58.4398,8.8,-34.5,0,0111147
4403533,2021-11-20T01:50:00Z,45.1200,-58.4389,8.8,-34.5,0,0111147
4403533,2021-11-20T02:00:00Z,45.1191,-58.4379,8.8,-34.5,0,0111147
4403533,2021-11-20T02:10:00Z,45.1180,-58.4370,8.8,-34.5,0,0111147
4403533,2021-11-20T02:20:00Z,45.1169,-58.4361,8.8,-34.5,0,0111147
4403533,2021-11-20T02:30:00Z,45.1158,-58.4352,8.8,-34.5,0,0111147
4403533,2021-11-20T02:40:00Z,45.1143,-58.4343,8.8,-34.5,0,0111147
4403533,2021-11-20T02:50:00Z,45.1128,-58.4334,8.8,-34.5,0,0111147
4403533,2021-11-20T03:00:00Z,45.1112,-58.4326,8.8,-34.5,0,0111147
4403533,2021-11-20T03:10:00Z,45.1096,-58.4320,8.8,-34.5,0,0111147
4403533,2021-11-20T03:20:00Z,45.1081,-58.4315,8.8,-34.5,0,0111147
4403533,2021-11-20T03:30:00Z,45.1065,-58.4312,8.8,-34.5,0,0111147
4403533,2021-11-20T03:40:00Z,45.1050,-58.4310,8.8,-34.5,0,0111147
4403533,2021-11-20T03:50:00Z,45.1034,-58.4311,8.8,-34.5,0,0111147
4403533,2021-11-20T04:00:00Z,45.1019,-58.4311,8.9,-34.5,0,0111147
4403533,2021-11-20T04:10:00Z,45.1002,-58.4313,8.8,-34.5,0,0111147
4403533,2021-11-20T04:20:00Z,45.0986,-58.4318,8.9,-34.5,0,0111147
4403533,2021-11-20T04:30:00Z,45.0971,-58.4324,8.9,-34.5,0,0111147
4403533,2021-11-20T04:40:00Z,45.0957,-58.4329,8.9,-34.5,0,0111147
4403533,2021-11-20T04:50:00Z,45.0942,-58.4336,8.9,-34.5,0,0111147
4403533,2021-11-20T05:00:00Z,45.0928,-58.4345,8.9,-34.5,0,0111147
4403533,2021-11-20T05:10:00Z,45.0914,-58.4356,8.9,-34.5,0,0111147
4403533,2021-11-20T05:20:00Z,45.0900,-58.4368,8.9,-34.5,0,0111147
4403533,2021-11-20T05:30:00Z,45.0888,-58.4380,8.9,-34.5,0,0111147
4403533,2021-11-20T05:40:00Z,45.0876,-58.4393,8.9,-34.5,0,0111147
4403533,2021-11-20T05:50:00Z,45.0866,-58.4406,8.9,-34.5,0,0111147
4403533,2021-11-20T06:00:00Z,45.0857,-58.4419,8.9,-34.5,0,0111147
4403533,2021-11-20T06:10:00Z,45.0849,-58.4433,8.9,-34.5,0,0111147
4403533,2021-11-20T06:20:00Z,45.0841,-58.4448,8.9,-34.5,0,0111147
4403533,2021-11-20T06:30:00Z,45.0834,-58.4466,8.9,-34.5,0,0111147
4403533,2021-11-20T06:40:00Z,45.0829,-58.4478,8.9,-34.5,0,0111147
4403533,2021-11-20T06:50:00Z,45.0824,-58.4491,8.9,-34.5,0,0111147
4403533,2021-11-20T07:00:00Z,45.0820,-58.4504,8.9,-34.5,0,0111147
4403533,2021-11-20T07:10:00Z,45.0818,-58.4516,8.9,-34.5,0,0111147
4403533,2021-11-20T07:20:00Z,45.0816,-58.4529,8.9,-34.5,0,0111147
4403533,2021-11-20T07:30:00Z,45.0812,-58.4545,8.9,-34.5,0,0111147
4403533,2021-11-20T07:40:00Z,45.0812,-58.4559,8.9,-34.5,0,0111147
4403533,2021-11-20T07:50:00Z,45.0812,-58.4576,8.9,-34.5,0,0111147
4403533,2021-11-20T08:00:00Z,45.0814,-58.4589,8.9,-34.5,0,0111147
4403533,2021-11-20T08:10:00Z,45.0817,-58.4603,8.9,-34.5,0,0111147
4403533,2021-11-20T08:20:00Z,45.0822,-58.4615,8.9,-34.5,0,0111147
4403533,2021-11-20T08:30:00Z,45.0826,-58.4626,8.9,-34.5,0,0111147
4403533,2021-11-20T08:40:00Z,45.0831,-58.4637,8.9,-34.5,0,0111147
4403533,2021-11-20T08:50:00Z,45.0837,-58.4649,8.9,-34.5,0,0111147
4403533,2021-11-20T09:00:00Z,45.0843,-58.4659,8.9,-34.5,0,0111147
4403533,2021-11-20T09:10:00Z,45.0851,-58.4667,8.9,-34.5,0,0111147
4403533,2021-11-20T09:20:00Z,45.0859,-58.4673,8.9,-34.5,0,0111147
4403533,2021-11-20T09:30:00Z,45.0866,-58.4681,8.9,-34.5,0,0111147
4403533,2021-11-20T09:40:00Z,45.0873,-58.4687,8.9,-34.5,0,0111147
4403533,2021-11-20T09:50:00Z,45.0881,-58.4691,8.9,-34.5,0,0111147
4403533,2021-11-20T10:00:00Z,45.0889,-58.4694,8.9,-34.5,0,0111147
4403533,2021-11-20T10:10:00Z,45.0897,-58.4700,8.9,-34.5,0,0111147
