PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4201703,2021-10-21T23:01:00Z,41.6628,-62.6844,21.62,1019.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T00:00:00Z,41.6620,-62.6920,,,0,4.3,4.4,0.04,0.05,18.72,0.5,313,15,-0.191,0.02,01119971111171111
4201703,2021-10-22T00:00:00Z,41.6630,-62.6925,18.82,1019.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T01:00:00Z,41.6650,-62.7010,,,0,4.3,4.3,0.04,0.05,18.6,0.5,313,15,-0.204,0.061,01119971111171111
4201703,2021-10-22T01:00:00Z,41.6642,-62.7011,18.61,1019.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T02:00:00Z,41.6670,-62.7090,,,0,3.6,5,0.04,0.04,18.58,0.5,313,15,-0.188,0.068,01119971111171111
4201703,2021-10-22T03:00:00Z,41.6710,-62.7170,,,0,3.6,5,0.04,0.04,18.37,0.5,313,15,-0.172,0.076,01119971111171111
4201703,2021-10-22T03:01:00Z,41.6722,-62.7185,18.57,1019.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T04:00:00Z,41.6730,-62.7260,,,0,3.6,5,0.04,0.04,18.16,0.5,313,15,-0.166,0.023,01119971111171111
4201703,2021-10-22T04:00:00Z,41.6740,-62.7249,18.16,1019,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T05:00:00Z,41.6740,-62.7330,,,0,3.5,5,0.03,0.04,18.17,0.5,313,15,-0.185,-0.015,01119971111171111
4201703,2021-10-22T05:00:00Z,41.6742,-62.7327,18.17,1018.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T06:00:00Z,41.6730,-62.7400,,,0,3.5,5,0.03,0.04,18.2,0.5,313,15,-0.15,-0.031,01119971111171111
4201703,2021-10-22T06:00:00Z,41.6726,-62.7407,18.17,1018.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T07:00:00Z,41.6720,-62.7470,,,0,3.5,5,0.03,0.04,18.28,0.5,313,15,-0.148,-0.046,01119971111171111
4201703,2021-10-22T07:00:00Z,41.6721,-62.7462,18.23,1018.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T08:00:00Z,41.6710,-62.7550,,,0,3.1,5,0.03,0.04,18.34,0.5,313,15,-0.23,-0.001,01119971111171111
4201703,2021-10-22T08:01:00Z,41.6704,-62.7538,18.33,1018.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T09:00:00Z,41.6720,-62.7640,,,0,3.1,5,0.03,0.04,18.17,0.5,313,15,-0.255,0.062,01119971111171111
4201703,2021-10-22T09:00:00Z,41.6722,-62.7664,18.35,1018.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T10:00:00Z,41.6740,-62.7760,,,0,3.1,5,0.03,0.04,17.97,0.5,313,15,-0.219,0.047,01119971111171111
4201703,2021-10-22T10:00:00Z,41.6740,-62.7758,17.99,1018.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T11:00:00Z,41.6750,-62.7830,,,0,-0.5,6.8,0.02,0.04,17.94,0.5,313,15,-0.138,0.093,01119971111171111
4201703,2021-10-22T11:00:00Z,41.6746,-62.7854,17.94,1018.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T12:00:00Z,41.6800,-62.7870,,,0,-0.5,6.8,0.02,0.04,17.98,0.5,313,15,-0.081,0.139,01119971111171111
4201703,2021-10-22T12:00:00Z,41.6801,-62.7876,17.95,1019.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T13:00:00Z,41.6830,-62.7900,,,0,-0.5,6.8,0.02,0.04,18.03,0.5,313,15,-0.001,0.108,01119971111171111
4201703,2021-10-22T13:00:00Z,41.6841,-62.7921,18.01,1019,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T14:00:00Z,41.6880,-62.7890,,,0,1.7,7.9,0.01,0.06,18.08,0.5,313,15,0.057,0.156,01119971111171111
4201703,2021-10-22T14:00:00Z,41.6874,-62.7877,18.06,1019,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T15:00:00Z,41.6940,-62.7860,,,0,1.7,7.9,0.01,0.06,18.16,0.5,313,15,0.035,0.201,01119971111171111
4201703,2021-10-22T15:00:00Z,41.6936,-62.7868,18.11,1018.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T16:00:00Z,41.6990,-62.7840,,,0,1.7,7.9,0.01,0.06,18.24,0.5,313,15,0.091,0.138,01119971111171111
4201703,2021-10-22T16:00:00Z,41.7001,-62.7854,18.22,1018.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T17:00:00Z,41.7020,-62.7780,,,0,3.1,8.2,0.02,0.1,18.29,0.5,313,15,0.188,0.09,01119971111171111
4201703,2021-10-22T17:01:00Z,41.7034,-62.7790,18.26,1017.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T18:00:00Z,41.7050,-62.7690,,,0,3.1,8.2,0.02,0.1,18.34,0.5,313,15,0.241,0.064,01119971111171111
4201703,2021-10-22T18:04:00Z,41.7064,-62.7682,18.33,1017.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T19:00:00Z,41.7070,-62.7590,,,0,3,8.2,0.02,0.1,18.4,0.5,313,15,0.179,0.039,01119971111171111
4201703,2021-10-22T19:00:00Z,41.7070,-62.7583,18.35,1017.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T20:00:00Z,41.7080,-62.7560,,,0,4.1,9.1,0.04,0.12,18.49,0.5,313,15,0.061,0.037,01119971111171111
4201703,2021-10-22T20:00:00Z,41.7080,-62.7540,18.45,1017.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T21:00:00Z,41.7090,-62.7570,,,0,4.1,9.1,0.04,0.12,18.56,0.5,313,15,-0.026,0.083,01119971111171111
4201703,2021-10-22T21:00:00Z,41.7084,-62.7538,18.62,1017.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T22:00:00Z,41.7120,-62.7590,,,0,4.1,9.1,0.04,0.12,18.76,0.5,313,15,-0.113,0.128,01119971111171111
4201703,2021-10-22T22:00:00Z,41.7109,-62.7589,18.6,1017.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-22T23:00:00Z,41.7160,-62.7650,,,0,2.5,8.1,0.06,0.13,19.08,0.5,313,15,-0.155,0.236,01119971111171111
4201703,2021-10-22T23:00:00Z,41.7159,-62.7646,18.93,1017.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T00:00:00Z,41.7260,-62.7710,,,0,2.5,8,0.06,0.13,19.5,0.5,313,15,-0.138,0.325,01119971111171111
4201703,2021-10-23T00:00:00Z,41.7246,-62.7725,19.24,1017.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T01:00:00Z,41.7370,-62.7770,,,0,2.7,7.7,0.06,0.13,19.72,0.5,313,15,-0.104,0.402,01119971111171111
4201703,2021-10-23T01:00:00Z,41.7368,-62.7770,19.77,1017.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T02:00:00Z,41.7500,-62.7820,,,0,5.4,8.5,0.04,0.08,19.32,0.5,313,15,-0.104,0.432,01119971111171111
4201703,2021-10-23T02:00:00Z,41.7512,-62.7825,19.66,1017.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T03:00:00Z,41.7640,-62.7850,,,0,5.5,8.4,0.04,0.08,19.12,0.5,313,15,-0.047,0.402,01119971111171111
4201703,2021-10-23T03:00:00Z,41.7645,-62.7856,18.97,1017.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T04:00:00Z,41.7760,-62.7840,,,0,5.6,8.4,0.04,0.07,19.28,0.5,313,15,0.068,0.34,01119971111171111
4201703,2021-10-23T04:00:00Z,41.7772,-62.7863,19.27,1016.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T05:00:00Z,41.7850,-62.7820,,,0,1.7,9.9,0.06,0.07,19.42,0.5,313,15,0.057,0.278,01119971111171111
4201703,2021-10-23T05:00:00Z,41.7865,-62.7800,19.29,1016.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T06:00:00Z,41.7930,-62.7800,,,0,1.8,9.9,0.06,0.07,19.3,0.5,313,15,-0.011,0.2,01119971111171111
4201703,2021-10-23T06:00:00Z,41.7953,-62.7812,19.55,1016.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T07:00:00Z,41.8000,-62.7800,,,0,1.9,9.9,0.06,0.07,19.21,0.5,313,15,-0.012,0.217,01119971111171111
4201703,2021-10-23T07:00:00Z,41.8003,-62.7810,19.05,1016.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T08:00:00Z,41.8070,-62.7830,,,0,5.1,4.4,0.08,0.11,19.43,0.5,313,15,-0.046,0.223,01119971111171111
4201703,2021-10-23T08:00:00Z,41.8086,-62.7823,19.38,1016.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T09:00:00Z,41.8140,-62.7900,,,0,5.2,4.3,0.08,0.11,19.54,0.5,313,15,-0.121,0.23,01119971111171111
4201703,2021-10-23T10:00:00Z,41.8230,-62.7980,,,0,5.2,4.1,0.09,0.11,19.8,0.5,313,15,-0.197,0.237,01119971111171111
4201703,2021-10-23T10:01:00Z,41.8183,-62.7954,19.6,1016.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T11:00:00Z,41.8310,-62.8060,,,0,1.2,8.5,0.06,0.08,20.06,0.5,313,15,-0.239,0.392,01119971111171111
4201703,2021-10-23T11:04:00Z,41.8321,-62.8083,20.04,1016.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T12:00:00Z,41.8440,-62.8140,,,0,1.2,8.5,0.06,0.08,20.11,0.5,313,15,-0.177,0.382,01119971111171111
4201703,2021-10-23T13:00:00Z,41.8550,-62.8240,,,0,1.2,8.5,0.06,0.08,19.56,0.5,313,15,-0.108,0.361,01119971111171111
4201703,2021-10-23T13:00:00Z,41.8571,-62.8269,20.13,1016.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T14:00:00Z,41.8680,-62.8270,,,0,-1.2,9.8,0.02,0.09,18.84,0.5,313,15,-0.04,0.316,01119971111171111
4201703,2021-10-23T14:01:00Z,41.8683,-62.8266,18.97,1015.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T15:00:00Z,41.8760,-62.8300,,,0,-1.2,9.8,0.02,0.09,18.65,0.5,313,15,-0.058,0.28,01119971111171111
4201703,2021-10-23T15:00:00Z,41.8785,-62.8301,18.7,1014.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T16:00:00Z,41.8860,-62.8320,,,0,-1.2,9.8,0.03,0.09,18.56,0.5,313,15,-0.035,0.262,01119971111171111
4201703,2021-10-23T16:00:00Z,41.8862,-62.8320,18.6,1015,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T17:00:00Z,41.8950,-62.8340,,,0,2.6,9.4,-0.01,0.13,18.66,0.5,313,15,-0.09,0.291,01119971111171111
4201703,2021-10-23T17:00:00Z,41.8947,-62.8331,18.51,1014.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T18:00:00Z,41.9030,-62.8380,,,0,2.5,9.3,-0.01,0.13,19.03,0.5,313,15,-0.091,0.278,01119971111171111
4201703,2021-10-23T18:01:00Z,41.9051,-62.8395,18.82,1012.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T19:00:00Z,41.9110,-62.8400,,,0,2.5,9.3,-0.01,0.13,19.44,0.5,313,15,0,0.218,01119971111171111
4201703,2021-10-23T19:00:00Z,41.9130,-62.8413,19.24,1012.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T20:00:00Z,41.9190,-62.8410,,,0,3.6,5.9,0.03,0.14,19.76,0.5,313,15,-0.035,0.216,01119971111171111
4201703,2021-10-23T20:00:00Z,41.9185,-62.8400,19.64,1012.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T21:00:00Z,41.9250,-62.8440,,,0,3.6,6,0.03,0.14,20.02,0.5,313,15,-0.103,0.214,01119971111171111
4201703,2021-10-23T21:00:00Z,41.9273,-62.8443,19.89,1011.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T22:00:00Z,41.9320,-62.8480,,,0,3.6,6,0.03,0.14,20.22,0.5,313,15,-0.08,0.212,01119971111171111
4201703,2021-10-23T22:01:00Z,41.9333,-62.8488,20.16,1011.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-23T23:00:00Z,41.9410,-62.8480,,,0,3.3,0.7,0.04,0.11,19.57,0.5,313,15,0.031,0.248,01119971111171111
4201703,2021-10-23T23:02:00Z,41.9408,-62.8513,20.29,1010.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T00:00:00Z,41.9480,-62.8460,,,0,1.9,8.2,0.04,0.11,18.67,0.5,312,15,0.139,0.206,01119971111171111
4201703,2021-10-24T00:00:00Z,41.9494,-62.8464,18.79,1010,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T01:00:00Z,41.9550,-62.8420,,,0,2,8.2,0.04,0.11,18.49,0.5,312,15,0.023,0.194,01119971111171111
4201703,2021-10-24T01:00:00Z,41.9543,-62.8393,18.55,1009.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T02:00:00Z,41.9620,-62.8450,,,0,6.2,6.7,0.05,0.12,18.4,0.5,312,15,-0.152,0.229,01119971111171111
4201703,2021-10-24T02:04:00Z,41.9615,-62.8442,18.43,1008.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T03:00:00Z,41.9690,-62.8510,,,0,6.1,6.7,0.05,0.12,18.36,0.5,312,15,-0.141,0.238,01119971111171111
4201703,2021-10-24T03:00:00Z,41.9686,-62.8527,18.37,1008.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T04:00:00Z,41.9770,-62.8550,,,0,6.1,6.7,0.05,0.11,18.32,0.5,312,15,-0.036,0.245,01119971111171111
4201703,2021-10-24T04:01:00Z,41.9774,-62.8559,18.35,1008.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T05:00:00Z,41.9840,-62.8550,,,0,10.6,-1.7,0.11,0.06,18.28,0.5,312,15,0.022,0.202,01119971111171111
4201703,2021-10-24T05:01:00Z,41.9850,-62.8556,18.29,1008.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T06:00:00Z,41.9910,-62.8550,,,0,10.6,-1.7,0.11,0.06,18.33,0.5,312,15,0.012,0.216,01119971111171111
4201703,2021-10-24T06:01:00Z,41.9899,-62.8537,18.27,1009.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T07:00:00Z,41.9990,-62.8530,,,0,10.6,-1.7,0.11,0.06,18.48,0.5,312,15,0.043,0.264,01119971111171111
4201703,2021-10-24T07:01:00Z,41.9990,-62.8548,18.39,1009.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T08:00:00Z,42.0070,-62.8490,,,0,11.3,-2.8,0.22,-0.04,18.68,0.5,312,15,0.111,0.24,01119971111171111
4201703,2021-10-24T08:01:00Z,42.0078,-62.8504,18.57,1010.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T09:00:00Z,42.0090,-62.8410,,,0,11.4,-2.8,0.22,-0.04,18.92,0.5,312,15,0.147,0.091,01119971111171111
4201703,2021-10-24T10:00:00Z,42.0140,-62.8340,,,0,11.4,-2.7,0.22,-0.04,18.96,0.5,312,15,0.181,-0.06,01119971111171111
4201703,2021-10-24T10:00:00Z,42.0178,-62.8353,19.04,1011.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T11:00:00Z,42.0090,-62.8270,,,0,12.1,-1.5,0.33,-0.08,18.94,0.5,312,15,0.097,-0.254,01119971111171111
4201703,2021-10-24T11:00:00Z,42.0111,-62.8250,18.87,1012.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T12:00:00Z,42.0010,-62.8250,,,0,12,-1.5,0.33,-0.08,19.09,0.5,312,15,-0.035,-0.278,01119971111171111
4201703,2021-10-24T12:00:00Z,42.0019,-62.8235,19.01,1013.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T13:00:00Z,41.9930,-62.8280,,,0,12,-1.5,0.32,-0.08,19.24,0.5,312,15,-0.173,-0.2,01119971111171111
4201703,2021-10-24T13:00:00Z,41.9935,-62.8283,19.18,1014,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T14:00:00Z,41.9900,-62.8380,,,0,12.4,-0.3,0.34,-0.06,19.34,0.5,312,15,-0.23,-0.079,01119971111171111
4201703,2021-10-24T14:00:00Z,41.9888,-62.8377,19.3,1014.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T15:00:00Z,41.9860,-62.8490,,,0,12.4,-0.3,0.34,-0.06,19.4,0.5,312,15,-0.292,-0.145,01119971111171111
4201703,2021-10-24T15:00:00Z,41.9878,-62.8477,19.38,1014.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T16:00:00Z,41.9800,-62.8600,,,0,12.5,-0.4,0.34,-0.06,19.45,0.5,312,15,-0.23,-0.175,01119971111171111
4201703,2021-10-24T16:01:00Z,41.9794,-62.8637,19.43,1014.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T17:00:00Z,41.9760,-62.8680,,,0,12.9,-2.7,0.36,-0.03,19.47,0.5,312,15,-0.155,-0.097,01119971111171111
4201703,2021-10-24T17:04:00Z,41.9762,-62.8693,19.48,1014.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T18:00:00Z,41.9730,-62.8750,,,0,12.9,-2.7,0.36,-0.03,19.48,0.5,312,15,-0.177,-0.065,01119971111171111
4201703,2021-10-24T18:03:00Z,41.9734,-62.8774,19.45,1014.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T19:00:00Z,41.9730,-62.8820,,,0,12.9,-2.7,0.36,-0.03,19.54,0.5,312,15,-0.141,0.032,01119971111171111
4201703,2021-10-24T19:00:00Z,41.9719,-62.8840,19.51,1015.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T20:00:00Z,41.9740,-62.8890,,,0,14.2,-2.2,0.42,-0.06,19.6,0.5,312,15,-0.115,0.108,01119971111171111
4201703,2021-10-24T20:00:00Z,41.9749,-62.8893,19.58,1016,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T21:00:00Z,41.9780,-62.8930,,,0,14.2,-2.2,0.42,-0.06,19.62,0.5,312,15,-0.056,0.09,01119971111171111
4201703,2021-10-24T21:00:00Z,41.9794,-62.8942,19.62,1016.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T22:00:00Z,41.9800,-62.8950,,,0,14.2,-2.2,0.42,-0.06,19.61,0.5,312,15,-0.034,0.049,01119971111171111
4201703,2021-10-24T22:04:00Z,41.9814,-62.8939,19.61,1017.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-24T23:00:00Z,41.9830,-62.8940,,,0,13.4,-3.9,0.51,-0.11,19.64,0.5,312,15,0.056,0.077,01119971111171111
4201703,2021-10-24T23:01:00Z,41.9824,-62.8973,19.61,1017.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T00:00:00Z,41.9860,-62.8890,,,0,13.4,-3.9,0.51,-0.11,19.68,0.5,312,15,0.166,0.121,01119971111171111
4201703,2021-10-25T00:03:00Z,41.9862,-62.8885,19.67,1017.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T01:00:00Z,41.9880,-62.8820,,,0,13.5,-3.9,0.51,-0.11,19.68,0.5,312,15,0.127,0.063,01119971111171111
4201703,2021-10-25T01:01:00Z,41.9900,-62.8819,19.69,1018.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T02:00:00Z,41.9900,-62.8800,,,0,12.4,-5.7,0.52,-0.15,19.69,0.5,312,15,0.021,0.004,01119971111171111
4201703,2021-10-25T02:04:00Z,41.9897,-62.8782,19.66,1019.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T03:00:00Z,41.9880,-62.8770,,,0,12.4,-5.7,0.52,-0.15,19.73,0.5,312,15,0.047,-0.061,01119971111171111
4201703,2021-10-25T03:03:00Z,41.9899,-62.8808,19.72,1019.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T04:00:00Z,41.9860,-62.8740,,,0,12.4,-5.7,0.52,-0.15,19.74,0.5,312,15,0.152,-0.11,01119971111171111
4201703,2021-10-25T04:00:00Z,41.9856,-62.8745,19.74,1019.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T05:00:00Z,41.9830,-62.8680,,,0,12.1,-5.4,0.41,-0.17,19.75,0.5,312,15,0.092,-0.106,01119971111171111
4201703,2021-10-25T05:00:00Z,41.9831,-62.8683,19.74,1019.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T06:00:00Z,41.9770,-62.8660,,,0,12.1,-5.4,0.41,-0.17,19.75,0.5,312,15,0.036,-0.226,01119971111171111
4201703,2021-10-25T06:02:00Z,41.9792,-62.8662,19.76,1020.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T07:00:00Z,41.9700,-62.8660,,,0,12.1,-5.4,0.41,-0.17,19.75,0.5,312,15,-0.004,-0.238,01119971111171111
4201703,2021-10-25T07:00:00Z,41.9683,-62.8648,19.74,1020.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T08:00:00Z,41.9640,-62.8680,,,0,10.3,-6.1,0.33,-0.16,19.78,0.5,312,15,-0.071,-0.151,01119971111171111
4201703,2021-10-25T08:00:00Z,41.9635,-62.8670,19.77,1021,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T09:00:00Z,41.9600,-62.8730,,,0,10.3,-6.1,0.33,-0.16,19.81,0.5,312,15,-0.11,-0.093,01119971111171111
4201703,2021-10-25T10:00:00Z,41.9580,-62.8790,,,0,10.2,-6.1,0.33,-0.16,19.84,0.5,312,15,-0.148,-0.036,01119971111171111
4201703,2021-10-25T10:01:00Z,41.9581,-62.8788,19.83,1022.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T11:00:00Z,41.9580,-62.8860,,,0,9.7,-3.3,0.26,-0.14,19.86,0.5,312,15,-0.187,0.028,01119971111171111
4201703,2021-10-25T11:00:00Z,41.9571,-62.8849,19.85,1022.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T12:00:00Z,41.9590,-62.8950,,,0,9.7,-3.3,0.25,-0.13,19.87,0.5,312,15,-0.25,0.092,01119971111171111
4201703,2021-10-25T12:00:00Z,41.9593,-62.8939,19.87,1023.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T13:00:00Z,41.9640,-62.9050,,,0,9.7,-3.3,0.25,-0.13,19.9,0.5,312,15,-0.245,0.192,01119971111171111
4201703,2021-10-25T13:01:00Z,41.9630,-62.9065,19.88,1023.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T14:00:00Z,41.9730,-62.9150,,,0,8.4,-1.3,0.17,-0.08,19.92,0.5,312,15,-0.21,0.265,01119971111171111
4201703,2021-10-25T14:04:00Z,41.9723,-62.9156,19.92,1023.5,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T15:00:00Z,41.9830,-62.9230,,,0,8.4,-1.3,0.17,-0.08,19.91,0.5,312,15,-0.183,0.322,01119971111171111
4201703,2021-10-25T15:00:00Z,41.9827,-62.9230,19.91,1023,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T16:00:00Z,41.9930,-62.9170,,,0,8.4,-1.3,0.17,-0.08,19.9,0.5,312,15,-0.002,0.271,01119971111171111
4201703,2021-10-25T17:00:00Z,42.0060,-62.9120,,,0,6.3,-0.8,0.13,-0.03,19.89,0.5,312,15,0.179,0.22,01119971111171111
4201703,2021-10-25T18:00:00Z,42.0180,-62.9090,,,0,6.4,-0.8,0.13,-0.03,19.91,0.5,312,15,0.36,0.168,01119971111171111
4201703,2021-10-25T18:03:00Z,42.0177,-62.9083,19.89,1021.8,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T19:00:00Z,42.0220,-62.8930,,,0,6.4,-0.8,0.13,-0.03,19.92,0.5,312,15,0.382,0.124,01119971111171111
4201703,2021-10-25T19:00:00Z,42.0243,-62.8942,19.93,1021.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T20:00:00Z,42.0270,-62.8750,,,0,2.6,-0.8,0.07,-0.01,19.91,0.5,312,15,0.402,0.062,01119971111171111
4201703,2021-10-25T20:00:00Z,42.0283,-62.8759,19.91,1022.1,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T21:00:00Z,42.0270,-62.8600,,,0,2.7,-0.8,0.07,-0.01,19.9,0.5,312,15,0.334,-0.061,01119971111171111
4201703,2021-10-25T21:00:00Z,42.0283,-62.8592,19.91,1021.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T22:00:00Z,42.0210,-62.8480,,,0,2.7,-0.8,0.07,-0.01,19.88,0.5,312,15,0.218,-0.216,01119971111171111
4201703,2021-10-25T22:00:00Z,42.0244,-62.8466,19.88,1021.6,0,,,,,,,,,,,01111179999999999
4201703,2021-10-25T23:00:00Z,42.0140,-62.8410,,,0,-2.9,2.4,0.02,0,19.88,0.5,312,15,0.08,-0.293,01119971111171111
4201703,2021-10-25T23:00:00Z,42.0140,-62.8397,19.88,1022,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T00:00:00Z,42.0060,-62.8410,,,0,-2.9,2.4,0.02,0,19.87,0.5,312,15,-0.081,-0.231,01119971111171111
4201703,2021-10-26T00:00:00Z,42.0048,-62.8405,19.87,1021,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T01:00:00Z,42.0000,-62.8480,,,0,-3,2.5,0.02,0,19.86,0.5,312,15,-0.207,-0.139,01119971111171111
4201703,2021-10-26T01:00:00Z,41.9988,-62.8467,19.86,1020.7,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T02:00:00Z,41.9970,-62.8600,,,0,2.8,7.8,0,0.03,19.85,0.5,312,15,-0.313,-0.03,01119971111171111
4201703,2021-10-26T02:00:00Z,41.9965,-62.8576,19.87,1020.2,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T03:00:00Z,41.9980,-62.8740,,,0,2.7,7.8,0,0.03,19.82,0.5,312,15,-0.376,0.087,01119971111171111
4201703,2021-10-26T03:03:00Z,41.9973,-62.8750,19.82,1019.4,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T04:00:00Z,42.0020,-62.8890,,,0,2.6,7.8,0,0.03,19.83,0.5,312,15,-0.306,0.222,01119971111171111
4201703,2021-10-26T04:00:00Z,42.0018,-62.8909,19.83,1018.9,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T05:00:00Z,42.0120,-62.9000,,,0,0.9,8.4,0.01,0.07,19.84,0.5,312,15,-0.172,0.309,01119971111171111
4201703,2021-10-26T05:00:00Z,42.0105,-62.9014,19.83,1018.3,0,,,,,,,,,,,01111179999999999
4201703,2021-10-26T06:00:00Z,42.0210,-62.9030,,,0,0.9,8.4,0.01,0.07,19.86,0.5,312,15,-0.035,0.355,01119971111171111
4201703,2021-10-26T06:00:00Z,42.0217,-62.9060,19.85,1017.4,0,,,,,,,,,,,01111179999999999
