PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402656,2021-09-07T08:00:00Z,42.7540,-62.4590,,,0,6.6,0.8,0.14,0.15,21.29,0.5,212,15,-0.011,-0.108,01119971111171111
4402656,2021-09-07T08:00:00Z,42.7528,-62.4596,21.3,1008.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T09:00:00Z,42.7510,-62.4590,,,0,6.6,0.8,0.14,0.15,21.28,0.5,212,15,-0.011,0,01119971111171111
4402656,2021-09-07T09:00:00Z,42.7512,-62.4604,21.27,1009.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T10:00:00Z,42.7540,-62.4600,,,0,6.6,0.8,0.14,0.15,21.28,0.5,212,15,-0.034,0.093,01119971111171111
4402656,2021-09-07T10:00:00Z,42.7528,-62.4610,21.3,1010.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T11:00:00Z,42.7560,-62.4620,,,0,5.9,-0.7,0.07,0.01,21.26,0.5,212,15,-0.024,0.091,01119971111171111
4402656,2021-09-07T11:00:00Z,42.7568,-62.4626,21.26,1010.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T12:00:00Z,42.7570,-62.4630,,,0,5.9,-0.7,0.07,0.01,21.27,0.5,212,15,-0.002,0.04,01119971111171111
4402656,2021-09-07T12:00:00Z,42.7588,-62.4634,21.25,1011,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T13:00:00Z,42.7570,-62.4630,,,0,5.9,-0.7,0.07,0.01,21.31,0.5,212,15,-0.001,-0.028,01119971111171111
4402656,2021-09-07T13:00:00Z,42.7592,-62.4632,21.29,1011.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T14:00:00Z,42.7570,-62.4620,,,0,6.5,0.3,0.05,0,21.35,0.5,212,15,-0.001,-0.097,01119971111171111
4402656,2021-09-07T14:00:00Z,42.7582,-62.4624,21.33,1011.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T15:00:00Z,42.7520,-62.4630,,,0,6.5,0.3,0.05,0,21.38,0.5,212,15,-0.038,-0.188,01119971111171111
4402656,2021-09-07T15:00:00Z,42.7542,-62.4618,21.37,1012.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T16:00:00Z,42.7470,-62.4650,,,0,6.5,0.3,0.05,0,21.38,0.5,212,15,-0.103,-0.216,01119971111171111
4402656,2021-09-07T16:00:00Z,42.7460,-62.4644,21.39,1012.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T17:00:00Z,42.7410,-62.4720,,,0,7.2,1.2,0.06,0,21.39,0.5,212,15,-0.193,-0.154,01119971111171111
4402656,2021-09-07T17:00:00Z,42.7398,-62.4708,21.37,1012.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T18:00:00Z,42.7370,-62.4810,,,0,7.2,1.2,0.06,0,21.4,0.5,212,15,-0.27,-0.094,01119971111171111
4402656,2021-09-07T18:00:00Z,42.7358,-62.4808,21.41,1012.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T19:00:00Z,42.7360,-62.4950,,,0,7.2,1.2,0.06,0,21.38,0.5,212,15,-0.339,0.055,01119971111171111
4402656,2021-09-07T19:00:00Z,42.7342,-62.4954,21.39,1013,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T20:00:00Z,42.7430,-62.5090,,,0,8.4,0.4,0.08,0.01,21.37,0.5,212,15,-0.32,0.242,01119971111171111
4402656,2021-09-07T20:00:00Z,42.7402,-62.5114,21.37,1013.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T21:00:00Z,42.7540,-62.5190,,,0,8.5,0.5,0.08,0.01,21.35,0.5,212,15,-0.168,0.418,01119971111171111
4402656,2021-09-07T21:00:00Z,42.7532,-62.5226,21.36,1013.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-07T22:00:00Z,42.7700,-62.5180,,,0,8.6,0.6,0.09,0.01,21.32,0.5,212,15,0.036,0.438,01119971111171111
4402656,2021-09-07T23:00:00Z,42.7850,-62.5150,,,0,7.7,0,0.11,0.01,21.29,0.5,212,15,0.24,0.458,01119971111171111
4402656,2021-09-07T23:00:00Z,42.7868,-62.5198,21.3,1014.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T00:00:00Z,42.7990,-62.5040,,,0,7.8,0,0.11,0.01,21.27,0.5,212,15,0.373,0.314,01119971111171111
4402656,2021-09-08T00:00:00Z,42.8018,-62.5044,21.27,1014.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T01:00:00Z,42.8070,-62.4870,,,0,7.8,0,0.11,0.01,21.26,0.5,212,15,0.374,0.115,01119971111171111
4402656,2021-09-08T01:00:00Z,42.8096,-62.4872,21.27,1015.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T02:00:00Z,42.8050,-62.4710,,,0,6.8,0.9,0.1,0,21.24,0.5,212,15,0.351,-0.206,01119971111171111
4402656,2021-09-08T02:00:00Z,42.8086,-62.4708,21.24,1015.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T03:00:00Z,42.7960,-62.4570,,,0,6.8,0.9,0.1,0,21.25,0.5,212,15,0.28,-0.42,01119971111171111
4402656,2021-09-08T03:00:00Z,42.7970,-62.4562,21.25,1016,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T04:00:00Z,42.7800,-62.4490,,,0,6.8,0.9,0.1,0,21.24,0.5,212,15,0.107,-0.493,01119971111171111
4402656,2021-09-08T04:00:00Z,42.7818,-62.4464,21.24,1016.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T05:00:00Z,42.7660,-62.4500,,,0,5.9,1.1,0.07,0.01,21.24,0.5,212,15,-0.14,-0.445,01119971111171111
4402656,2021-09-08T05:00:00Z,42.7654,-62.4472,21.25,1016.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T06:00:00Z,42.7540,-62.4590,,,0,5.9,1.1,0.07,0.01,21.21,0.5,212,15,-0.295,-0.324,01119971111171111
4402656,2021-09-08T06:00:00Z,42.7534,-62.4580,21.22,1016.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T07:00:00Z,42.7450,-62.4740,,,0,5.9,1.1,0.07,0.01,21.19,0.5,212,15,-0.405,-0.175,01119971111171111
4402656,2021-09-08T07:00:00Z,42.7444,-62.4730,21.2,1016.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T08:00:00Z,42.7440,-62.4940,,,0,5,0.1,0.05,0.01,21.17,0.5,212,15,-0.51,0.076,01119971111171111
4402656,2021-09-08T08:00:00Z,42.7424,-62.4944,21.18,1017.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T09:00:00Z,42.7500,-62.5150,,,0,5,0.1,0.05,0.01,21.17,0.5,212,15,-0.474,0.343,01119971111171111
4402656,2021-09-08T09:00:00Z,42.7494,-62.5178,21.16,1017.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T10:00:00Z,42.7640,-62.5330,,,0,5,0.1,0.05,0.01,21.18,0.5,212,15,-0.302,0.495,01119971111171111
4402656,2021-09-08T10:00:00Z,42.7636,-62.5362,21.18,1018,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T11:00:00Z,42.7800,-62.5420,,,0,3.4,1.4,0.04,0.01,21.17,0.5,212,15,-0.113,0.525,01119971111171111
4402656,2021-09-08T11:00:00Z,42.7812,-62.5450,21.17,1018.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T12:00:00Z,42.7970,-62.5430,,,0,3.4,1.5,0.04,0.01,21.19,0.5,212,15,0.057,0.479,01119971111171111
4402656,2021-09-08T12:00:00Z,42.7978,-62.5456,21.17,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T13:00:00Z,42.8110,-62.5390,,,0,3.4,1.5,0.04,0.01,21.24,0.5,212,15,0.17,0.355,01119971111171111
4402656,2021-09-08T13:00:00Z,42.8120,-62.5398,21.22,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T14:00:00Z,42.8190,-62.5290,,,0,2.7,2.1,0.02,0.01,21.32,0.5,212,15,0.227,0.185,01119971111171111
4402656,2021-09-08T14:00:00Z,42.8210,-62.5308,21.26,1019,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T15:00:00Z,42.8230,-62.5200,,,0,2.7,2.1,0.03,0.01,21.5,0.5,212,15,0.249,0.014,01119971111171111
4402656,2021-09-08T15:00:00Z,42.8240,-62.5200,21.38,1019,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T16:00:00Z,42.8200,-62.5090,,,0,2.7,2,0.03,0.01,21.68,0.5,212,15,0.227,-0.122,01119971111171111
4402656,2021-09-08T16:00:00Z,42.8216,-62.5090,21.62,1019.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T17:00:00Z,42.8140,-62.5020,,,0,1.2,3.1,0.01,0.01,21.79,0.5,212,15,0.091,-0.216,01119971111171111
4402656,2021-09-08T17:00:00Z,42.8156,-62.5004,21.75,1019.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T18:00:00Z,42.8080,-62.5010,,,0,1.2,3.1,0.01,0.01,21.84,0.5,212,15,-0.07,-0.199,01119971111171111
4402656,2021-09-08T18:00:00Z,42.8082,-62.5012,21.83,1018.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T19:00:00Z,42.8040,-62.5070,,,0,1.2,3.2,0.01,0.01,21.74,0.5,212,15,-0.159,-0.124,01119971111171111
4402656,2021-09-08T19:00:00Z,42.8034,-62.5064,21.86,1018.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T20:00:00Z,42.8000,-62.5150,,,0,-0.1,3.3,0,0.01,21.65,0.5,212,15,-0.227,-0.031,01119971111171111
4402656,2021-09-08T20:00:00Z,42.7998,-62.5150,21.62,1018.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T21:00:00Z,42.8010,-62.5260,,,0,-0.1,3.3,0,0.01,21.65,0.5,212,15,-0.261,0.093,01119971111171111
4402656,2021-09-08T21:00:00Z,42.8010,-62.5264,21.68,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T22:00:00Z,42.8060,-62.5360,,,0,0,3.4,0,0.01,21.62,0.5,212,15,-0.215,0.186,01119971111171111
4402656,2021-09-08T22:00:00Z,42.8060,-62.5378,21.61,1019,0,,,,,,,,,,,01111179999999999
4402656,2021-09-08T23:00:00Z,42.8130,-62.5440,,,0,-1.7,4,0,0.02,21.66,0.5,212,15,-0.159,0.232,01119971111171111
4402656,2021-09-08T23:00:00Z,42.8128,-62.5452,21.63,1018.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T00:00:00Z,42.8200,-62.5500,,,0,-1.8,4,0,0.02,21.66,0.5,212,15,-0.113,0.247,01119971111171111
4402656,2021-09-09T00:00:00Z,42.8212,-62.5516,21.69,1018.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T01:00:00Z,42.8280,-62.5540,,,0,-1.8,4.1,0,0.02,21.59,0.5,212,15,-0.035,0.232,01119971111171111
4402656,2021-09-09T01:00:00Z,42.8294,-62.5554,21.62,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T02:00:00Z,42.8340,-62.5540,,,0,-2.2,5.7,-0.01,0.03,21.54,0.5,212,15,0.045,0.14,01119971111171111
4402656,2021-09-09T02:00:00Z,42.8356,-62.5552,21.56,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T03:00:00Z,42.8370,-62.5500,,,0,-2.2,5.7,-0.01,0.03,21.5,0.5,212,15,0.091,-0.016,01119971111171111
4402656,2021-09-09T03:00:00Z,42.8380,-62.5510,21.51,1018.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T04:00:00Z,42.8340,-62.5480,,,0,-2.2,5.7,-0.01,0.03,21.48,0.5,212,15,0.033,-0.108,01119971111171111
4402656,2021-09-09T04:00:00Z,42.8354,-62.5474,21.49,1018.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T05:00:00Z,42.8300,-62.5490,,,0,-3.5,5.5,-0.02,0.04,21.45,0.5,212,15,-0.045,-0.154,01119971111171111
4402656,2021-09-09T05:00:00Z,42.8306,-62.5476,21.47,1018.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T06:00:00Z,42.8260,-62.5510,,,0,-3.5,5.5,-0.02,0.04,21.38,0.5,212,15,-0.102,-0.108,01119971111171111
4402656,2021-09-09T06:00:00Z,42.8250,-62.5506,21.43,1018.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T07:00:00Z,42.8250,-62.5570,,,0,-3.5,5.5,-0.02,0.04,21.27,0.5,212,15,-0.159,0.016,01119971111171111
4402656,2021-09-09T07:00:00Z,42.8238,-62.5566,21.33,1018.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T08:00:00Z,42.8260,-62.5660,,,0,-3.4,5.6,-0.02,0.05,21.26,0.5,212,15,-0.215,0.077,01119971111171111
4402656,2021-09-09T08:00:00Z,42.8258,-62.5646,21.2,1018.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T09:00:00Z,42.8300,-62.5760,,,0,-3.4,5.7,-0.02,0.05,21.34,0.5,212,15,-0.242,0.139,01119971111171111
4402656,2021-09-09T09:00:00Z,42.8286,-62.5756,21.33,1018,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T10:00:00Z,42.8380,-62.5840,,,0,-3.3,5.7,-0.02,0.05,21.35,0.5,212,15,-0.203,0.279,01119971111171111
4402656,2021-09-09T10:00:00Z,42.8360,-62.5872,21.36,1017.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T11:00:00Z,42.8520,-62.5880,,,0,-5.9,6.6,-0.03,0.05,21.34,0.5,212,15,-0.034,0.355,01119971111171111
4402656,2021-09-09T12:00:00Z,42.8660,-62.5910,,,0,-5.9,6.6,-0.03,0.06,21.34,0.5,212,15,0.135,0.431,01119971111171111
4402656,2021-09-09T12:00:00Z,42.8674,-62.5962,21.33,1017.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T13:00:00Z,42.8790,-62.5820,,,0,-5.9,6.6,-0.03,0.06,21.36,0.5,212,15,0.357,0.311,01119971111171111
4402656,2021-09-09T13:00:00Z,42.8812,-62.5844,21.35,1017.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T14:00:00Z,42.8880,-62.5660,,,0,-5.1,9.2,-0.04,0.06,21.39,0.5,212,15,0.419,0.156,01119971111171111
4402656,2021-09-09T14:00:00Z,42.8902,-62.5660,21.37,1017.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T15:00:00Z,42.8880,-62.5480,,,0,-5.1,9.2,-0.04,0.06,21.42,0.5,212,15,0.408,-0.106,01119971111171111
4402656,2021-09-09T15:00:00Z,42.8912,-62.5472,21.41,1017.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T16:00:00Z,42.8810,-62.5320,,,0,-5.1,9.3,-0.04,0.06,21.45,0.5,212,15,0.319,-0.367,01119971111171111
4402656,2021-09-09T16:00:00Z,42.8830,-62.5300,21.43,1016.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T17:00:00Z,42.8670,-62.5220,,,0,-1.8,9.3,-0.07,0.14,21.48,0.5,212,15,0.085,-0.478,01119971111171111
4402656,2021-09-09T17:00:00Z,42.8670,-62.5192,21.47,1016.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T18:00:00Z,42.8530,-62.5230,,,0,-1.8,9.4,-0.07,0.14,21.53,0.5,212,15,-0.14,-0.431,01119971111171111
4402656,2021-09-09T18:00:00Z,42.8524,-62.5218,21.5,1015.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T19:00:00Z,42.8400,-62.5330,,,0,-1.8,9.4,-0.07,0.14,21.56,0.5,212,15,-0.25,-0.354,01119971111171111
4402656,2021-09-09T19:00:00Z,42.8390,-62.5310,21.56,1015.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T20:00:00Z,42.8320,-62.5460,,,0,-0.8,9.1,-0.05,0.15,21.56,0.5,212,15,-0.332,-0.191,01119971111171111
4402656,2021-09-09T20:00:00Z,42.8298,-62.5456,21.56,1014.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T21:00:00Z,42.8330,-62.5630,,,0,-0.7,9.1,-0.05,0.15,21.56,0.5,212,15,-0.343,0.023,01119971111171111
4402656,2021-09-09T21:00:00Z,42.8298,-62.5456,21.55,1014.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T22:00:00Z,42.8340,-62.5780,,,0,-0.7,9.1,-0.05,0.15,21.59,0.5,212,15,-0.354,0.237,01119971111171111
4402656,2021-09-09T22:00:00Z,42.8308,-62.5786,21.56,1014.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-09T23:00:00Z,42.8440,-62.5940,,,0,-1.5,7.7,-0.02,0.11,21.61,0.5,212,15,-0.294,0.442,01119971111171111
4402656,2021-09-09T23:00:00Z,42.8416,-62.5948,21.62,1014.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T00:00:00Z,42.8590,-62.6050,,,0,-1.4,7.7,-0.02,0.11,21.6,0.5,212,15,-0.204,0.54,01119971111171111
4402656,2021-09-10T00:00:00Z,42.8584,-62.6068,21.6,1014,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T01:00:00Z,42.8760,-62.6100,,,0,-1.4,7.7,-0.02,0.11,21.61,0.5,212,15,-0.024,0.572,01119971111171111
4402656,2021-09-10T01:00:00Z,42.8768,-62.6134,21.61,1013.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T02:00:00Z,42.8940,-62.6060,,,0,-2.3,8.3,-0.01,0.08,21.58,0.5,212,15,0.169,0.479,01119971111171111
4402656,2021-09-10T02:00:00Z,42.8948,-62.6092,21.61,1013.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T03:00:00Z,42.9050,-62.5970,,,0,-2.3,8.3,-0.01,0.08,21.54,0.5,212,15,0.306,0.292,01119971111171111
4402656,2021-09-10T03:00:00Z,42.9076,-62.5976,21.55,1012.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T04:00:00Z,42.9120,-62.5820,,,0,-2.4,8.3,-0.01,0.08,21.51,0.5,212,15,0.35,0.107,01119971111171111
4402656,2021-09-10T04:00:00Z,42.9142,-62.5822,21.52,1012.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T05:00:00Z,42.9120,-62.5660,,,0,-3.4,8.7,-0.03,0.09,21.49,0.5,212,15,0.373,-0.062,01119971111171111
4402656,2021-09-10T05:00:00Z,42.9148,-62.5666,21.5,1011.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T06:00:00Z,42.9090,-62.5490,,,0,-3.5,8.7,-0.03,0.09,21.48,0.5,212,15,0.349,-0.186,01119971111171111
4402656,2021-09-10T06:00:00Z,42.9102,-62.5488,21.48,1010.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T07:00:00Z,42.9030,-62.5360,,,0,-3.5,8.7,-0.03,0.09,21.46,0.5,212,15,0.249,-0.232,01119971111171111
4402656,2021-09-10T07:00:00Z,42.9032,-62.5358,21.47,1010.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T08:00:00Z,42.8950,-62.5280,,,0,-3.5,7.6,-0.05,0.11,21.45,0.5,212,15,0.138,-0.232,01119971111171111
4402656,2021-09-10T08:00:00Z,42.8952,-62.5266,21.45,1009.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T09:00:00Z,42.8880,-62.5270,,,0,-3.5,7.6,-0.05,0.11,21.46,0.5,212,15,0.008,-0.22,01119971111171111
4402656,2021-09-10T09:00:00Z,42.8878,-62.5244,21.45,1009.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T10:00:00Z,42.8820,-62.5300,,,0,-3.6,7.5,-0.05,0.11,21.48,0.5,212,15,-0.16,-0.149,01119971111171111
4402656,2021-09-10T10:00:00Z,42.8808,-62.5294,21.47,1008.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T11:00:00Z,42.8810,-62.5420,,,0,-5,4.3,-0.05,0.1,21.5,0.5,212,15,-0.208,-0.028,01119971111171111
4402656,2021-09-10T12:00:00Z,42.8800,-62.5540,,,0,-5,4.3,-0.05,0.1,21.54,0.5,212,15,-0.256,0.093,01119971111171111
4402656,2021-09-10T12:00:00Z,42.8776,-62.5546,21.51,1006.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T13:00:00Z,42.8830,-62.5640,,,0,-5,4.3,-0.05,0.1,21.59,0.5,212,15,-0.2,0.205,01119971111171111
4402656,2021-09-10T13:00:00Z,42.8834,-62.5664,21.58,1005.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T14:00:00Z,42.8900,-62.5730,,,0,-6.2,0.9,-0.04,0.06,21.58,0.5,212,15,-0.135,0.232,01119971111171111
4402656,2021-09-10T14:00:00Z,42.8906,-62.5742,21.6,1004.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T15:00:00Z,42.8960,-62.5770,,,0,-6.2,0.9,-0.04,0.06,21.53,0.5,212,15,-0.057,0.185,01119971111171111
4402656,2021-09-10T15:00:00Z,42.8980,-62.5778,21.55,1003,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T16:00:00Z,42.9020,-62.5780,,,0,-6.2,1,-0.04,0.06,21.5,0.5,212,15,-0.011,0.108,01119971111171111
4402656,2021-09-10T16:00:00Z,42.9032,-62.5788,21.5,1001.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T17:00:00Z,42.9040,-62.5780,,,0,1.2,-6.5,-0.04,0,21.51,0.5,212,15,-0.011,0.062,01119971111171111
4402656,2021-09-10T17:00:00Z,42.9054,-62.5786,21.51,999.8,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T18:00:00Z,42.9070,-62.5780,,,0,1.1,-6.5,-0.04,0,21.53,0.5,212,15,0,0.046,01119971111171111
4402656,2021-09-10T18:00:00Z,42.9074,-62.5796,21.52,998.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T19:00:00Z,42.9080,-62.5780,,,0,1.1,-6.5,-0.04,0,21.55,0.5,212,15,0.034,0.031,01119971111171111
4402656,2021-09-10T19:00:00Z,42.9076,-62.5786,21.55,998.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T20:00:00Z,42.9100,-62.5760,,,0,8.4,-3.8,0.01,-0.03,21.54,0.5,212,15,0.068,0.077,01119971111171111
4402656,2021-09-10T20:00:00Z,42.9094,-62.5774,21.56,998.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T21:00:00Z,42.9120,-62.5710,,,0,8.4,-3.8,0.01,-0.03,21.5,0.5,212,15,0.125,0.108,01119971111171111
4402656,2021-09-10T21:00:00Z,42.9134,-62.5730,21.52,999.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T22:00:00Z,42.9160,-62.5660,,,0,8.5,-3.7,0.01,-0.03,21.43,0.5,212,15,0.147,0.108,01119971111171111
4402656,2021-09-10T22:00:00Z,42.9164,-62.5660,21.47,1001,0,,,,,,,,,,,01111179999999999
4402656,2021-09-10T23:00:00Z,42.9190,-62.5610,,,0,10.2,-0.3,0.12,-0.04,21.35,0.5,212,15,0.102,0.108,01119971111171111
4402656,2021-09-10T23:00:00Z,42.9200,-62.5598,21.39,1002.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T00:00:00Z,42.9220,-62.5560,,,0,10.2,-0.3,0.12,-0.04,21.3,0.5,212,15,0.101,0.062,01119971111171111
4402656,2021-09-11T00:00:00Z,42.9230,-62.5570,21.3,1004.2,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T01:00:00Z,42.9230,-62.5490,,,0,10.2,-0.3,0.12,-0.04,21.27,0.5,212,15,0.192,-0.031,01119971111171111
4402656,2021-09-11T01:00:00Z,42.9238,-62.5514,21.3,1005.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T02:00:00Z,42.9190,-62.5390,,,0,10.7,0.8,0.21,0,21.24,0.5,212,15,0.294,-0.123,01119971111171111
4402656,2021-09-11T02:00:00Z,42.9210,-62.5396,21.24,1006.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T03:00:00Z,42.9140,-62.5250,,,0,10.8,0.8,0.21,0,21.23,0.5,212,15,0.339,-0.246,01119971111171111
4402656,2021-09-11T03:00:00Z,42.9160,-62.5252,21.24,1007.6,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T04:00:00Z,42.9030,-62.5110,,,0,10.8,0.8,0.21,0,21.2,0.5,212,15,0.284,-0.4,01119971111171111
4402656,2021-09-11T04:00:00Z,42.9050,-62.5102,21.22,1008.4,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T05:00:00Z,42.8890,-62.5020,,,0,10.4,-1.9,0.24,0,21.15,0.5,212,15,0.102,-0.494,01119971111171111
4402656,2021-09-11T05:00:00Z,42.8898,-62.5000,21.17,1009.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T06:00:00Z,42.8740,-62.5020,,,0,10.4,-2,0.24,0,21.09,0.5,212,15,-0.115,-0.494,01119971111171111
4402656,2021-09-11T06:00:00Z,42.8732,-62.5006,21.12,1010.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T07:00:00Z,42.8600,-62.5110,,,0,10.4,-1.9,0.24,0,21.03,0.5,212,15,-0.26,-0.371,01119971111171111
4402656,2021-09-11T07:00:00Z,42.8584,-62.5098,21.05,1011.5,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T08:00:00Z,42.8510,-62.5250,,,0,9.9,-0.2,0.22,-0.02,21.02,0.5,212,15,-0.362,-0.185,01119971111171111
4402656,2021-09-11T08:00:00Z,42.8492,-62.5244,21,1012.1,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T09:00:00Z,42.8480,-62.5420,,,0,9.9,-0.2,0.22,-0.02,21.05,0.5,212,15,-0.419,0.016,01119971111171111
4402656,2021-09-11T09:00:00Z,42.8464,-62.5422,21.05,1012.9,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T10:00:00Z,42.8510,-62.5600,,,0,9.9,-0.2,0.22,-0.02,21.03,0.5,212,15,-0.373,0.202,01119971111171111
4402656,2021-09-11T10:00:00Z,42.8502,-62.5606,21.04,1013.7,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T11:00:00Z,42.8600,-62.5740,,,0,10.3,-1.4,0.19,-0.01,21,0.5,212,15,-0.261,0.339,01119971111171111
4402656,2021-09-11T11:00:00Z,42.8590,-62.5754,21.01,1015,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T12:00:00Z,42.8730,-62.5810,,,0,10.3,-1.4,0.19,-0.01,20.99,0.5,212,15,-0.103,0.432,01119971111171111
4402656,2021-09-11T12:00:00Z,42.8716,-62.5840,20.99,1015.3,0,,,,,,,,,,,01111179999999999
4402656,2021-09-11T13:00:00Z,42.8870,-62.5810,,,0,10.3,-1.4,0.19,-0.01,21,0.5,212,15,0.11,0.463,01119971111171111
