PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),ATMS LEVEL-1 (hectopascal),ATPT LEVEL-1 (hectopascal/hour),DEPH LEVEL-1 (meter),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402603,2021-02-11T15:00:00Z,44.0292,-57.0190,1012.9,0.3,-0.5,,,,,,7.11,0.5,,15,0.528491,-0.352117,011111799999179711
4402603,2021-02-11T16:00:00Z,44.0140,-57.0010,,,,0,14.7,-4.3,0.85,-0.32,7.14,0.5,312,15,0.356,-0.478,011199971111171111
4402603,2021-02-11T16:00:00Z,44.0152,-56.9998,1012.5,-0.2,-0.5,,,,,,7.16,0.5,,15,0.426437,-0.432425,011111799999179711
4402603,2021-02-11T17:00:00Z,43.9980,-56.9880,,,,0,14,-4.1,0.65,-0.19,7.12,0.5,312,15,0.209,-0.525,011199971111171111
4402603,2021-02-11T17:00:00Z,43.9984,-56.9872,1012,-0.9,-0.5,,,,,,7.13,0.5,,15,0.279922,-0.51891,011111799999179711
4402603,2021-02-11T18:00:00Z,43.9800,-56.9810,,,,0,14,-4.1,0.65,-0.19,7.12,0.5,312,15,0.087,-0.525,011199971111171111
4402603,2021-02-11T18:00:00Z,43.9808,-56.9806,1011.6,-1.3,-0.5,,,,,,7.13,0.5,,15,0.146668,-0.54362,011111799999179711
4402603,2021-02-11T19:00:00Z,43.9640,-56.9790,,,,0,13.9,-4.2,0.64,-0.19,7.12,0.5,312,15,0.033,-0.525,011199971111171111
4402603,2021-02-11T19:00:00Z,43.9638,-56.9786,1011.5,-1,-0.5,,,,,,7.13,0.5,,15,0.044458,-0.525087,011111799999179711
4402603,2021-02-11T20:00:00Z,43.9480,-56.9790,,,,0,14,-4.3,0.64,-0.17,7.13,0.5,312,15,-0.018,-0.497,011199971111171111
4402603,2021-02-11T20:00:00Z,43.9472,-56.9784,1011.4,-0.6,-0.5,,,,,,7.14,0.5,,15,0.004447,-0.512732,011111799999179711
4402603,2021-02-11T21:00:00Z,43.9330,-56.9830,,,,0,14,-4.3,0.64,-0.17,7.17,0.5,312,15,-0.122,-0.371,011199971111171111
4402603,2021-02-11T21:00:00Z,43.9324,-56.9810,1011.4,-0.2,-0.5,,,,,,7.15,0.5,,15,-0.057827,-0.457135,011111799999179711
4402603,2021-02-11T22:00:00Z,43.9240,-56.9880,,,,0,14,-4.3,0.64,-0.17,7.31,0.5,312,15,-0.178,-0.211,011199971111171111
4402603,2021-02-11T22:00:00Z,43.9226,-56.9888,1011.7,0.2,-0.5,,,,,,7.21,0.5,,15,-0.173517,-0.302697,011111799999179711
4402603,2021-02-11T23:00:00Z,43.9180,-56.9970,,,,0,12.8,-5.8,0.63,-0.19,7.31,0.5,312,15,-0.178,-0.124,011199971111171111
4402603,2021-02-11T23:00:00Z,43.9176,-56.9968,1011.6,0.2,-0.5,,,,,,7.43,0.5,,15,-0.177988,-0.154437,011111799999179711
4402603,2021-02-12T00:00:00Z,43.9160,-57.0040,,,,0,12.8,-5.8,0.63,-0.19,7.28,0.5,312,15,-0.123,-0.047,011199971111171111
4402603,2021-02-12T00:00:00Z,43.9154,-57.0046,1011.4,0,-0.5,,,,,,7.2,0.5,,15,-0.173549,-0.067952,011111799999179711
4402603,2021-02-12T01:00:00Z,43.9150,-57.0070,,,,0,12.8,-5.8,0.63,-0.19,7.25,0.5,312,15,-0.021,0.016,011199971111171111
4402603,2021-02-12T01:00:00Z,43.9148,-57.0078,1011.4,-0.3,-0.5,,,,,,7.37,0.5,,15,-0.071201,-0.018532,011111799999179711
4402603,2021-02-12T02:00:00Z,43.9160,-57.0060,,,,0,12,-5.7,0.56,-0.22,7.27,0.5,312,15,0.066,0.046,011199971111171111
4402603,2021-02-12T02:00:00Z,43.9156,-57.0072,1010.9,-0.7,-0.5,,,,,,7.12,0.5,,15,0.01335,0.02471,011111799999179711
4402603,2021-02-12T03:00:00Z,43.9170,-57.0000,,,,0,12,-5.7,0.56,-0.22,7.26,0.5,312,15,0.185,0.047,011199971111171111
4402603,2021-02-12T03:00:00Z,43.9176,-57.0018,1010.2,-1.2,-0.5,,,,,,7.42,0.5,,15,0.120149,0.061775,011111799999179711
4402603,2021-02-12T04:00:00Z,43.9170,-56.9870,,,,0,12,-5.7,0.56,-0.22,7.1,0.5,312,15,0.357,-0.016,011199971111171111
4402603,2021-02-12T04:00:00Z,43.9192,-56.9896,1010.2,-1.2,-0.5,,,,,,7.1,0.5,,15,0.271439,0.04942,011111799999179711
4402603,2021-02-12T05:00:00Z,43.9160,-56.9710,,,,0,12.2,-6.3,0.45,-0.21,7.08,0.5,312,15,0.409,-0.111,011199971111171111
4402603,2021-02-12T05:00:00Z,43.9166,-56.9698,1010,-0.9,-0.5,,,,,,7.1,0.5,,15,0.440536,-0.080307,011111799999179711
4402603,2021-02-12T06:00:00Z,43.9100,-56.9520,,,,0,12.2,-6.4,0.45,-0.21,7.05,0.5,312,15,0.389,-0.185,011199971111171111
4402603,2021-02-12T06:00:00Z,43.9122,-56.9526,1009.9,-0.3,-0.5,,,,,,7.06,0.5,,15,0.382711,-0.135905,011111799999179711
4402603,2021-02-12T07:00:00Z,43.9030,-56.9350,,,,0,12.2,-6.4,0.45,-0.22,7.04,0.5,312,15,0.401,-0.294,011199971111171111
4402603,2021-02-12T07:00:00Z,43.9048,-56.9354,1009.4,-0.8,-0.5,,,,,,7.05,0.5,,15,0.382749,-0.228567,011111799999179711
4402603,2021-02-12T08:00:00Z,43.8930,-56.9170,,,,0,10.9,-6.2,0.39,-0.21,7.01,0.5,312,15,0.39,-0.386,011199971111171111
4402603,2021-02-12T08:00:00Z,43.8928,-56.9168,1009.3,-0.7,-0.5,,,,,,7.03,0.5,,15,0.41397,-0.37065,011111799999179711
4402603,2021-02-12T09:00:00Z,43.8820,-56.9000,,,,0,10.9,-6.2,0.39,-0.21,6.84,0.5,312,15,0.367,-0.325,011199971111171111
4402603,2021-02-12T09:00:00Z,43.8804,-56.8996,1009.1,-0.8,-0.5,,,,,,6.99,0.5,,15,0.382889,-0.383005,011111799999179711
4402603,2021-02-12T10:00:00Z,43.8700,-56.8830,,,,0,10.8,-6.3,0.39,-0.21,6.63,0.5,312,15,0.345,-0.295,011199971111171111
4402603,2021-02-12T10:00:00Z,43.8724,-56.8844,1009.3,-0.1,-0.5,,,,,,6.7,0.5,,15,0.338425,-0.2471,011111799999179711
4402603,2021-02-12T11:00:00Z,43.8600,-56.8690,,,,0,9.7,-7.5,0.34,-0.22,6.53,0.5,312,15,0.314,-0.368,011199971111171111
4402603,2021-02-12T11:00:00Z,43.8612,-56.8686,1009.3,0,-0.5,,,,,,6.57,0.5,,15,0.351841,-0.34594,011111799999179711
4402603,2021-02-12T12:00:00Z,43.8480,-56.8590,,,,0,9.7,-7.5,0.34,-0.22,5.96,0.5,312,15,0.2,-0.34,011199971111171111
4402603,2021-02-12T12:00:00Z,43.8482,-56.8560,1009.3,0.2,-0.5,,,,,,6.5,0.5,,15,0.280639,-0.401537,011111799999179711
4402603,2021-02-12T13:00:00Z,43.8390,-56.8520,,,,0,9.6,-7.5,0.34,-0.22,5.4,0.5,312,15,0.075,-0.261,011199971111171111
4402603,2021-02-12T13:00:00Z,43.8386,-56.8506,1008.8,-0.5,-0.5,,,,,,5.43,0.5,,15,0.120297,-0.29652,011111799999179711
4402603,2021-02-12T14:00:00Z,43.8320,-56.8480,,,,0,11,-8.5,0.29,-0.25,5.59,0.5,312,15,0.045,-0.185,011199971111171111
4402603,2021-02-12T14:00:00Z,43.8314,-56.8490,1009.3,0,-0.5,,,,,,5.37,0.5,,15,0.035648,-0.22239,011111799999179711
4402603,2021-02-12T15:00:00Z,43.8270,-56.8460,,,,0,11,-8.5,0.29,-0.25,5.75,0.5,312,15,0.067,-0.092,011199971111171111
4402603,2021-02-12T15:00:00Z,43.8272,-56.8466,1009.6,0.3,-0.5,,,,,,5.82,0.5,,15,0.053478,-0.129727,011111799999179711
4402603,2021-02-12T16:00:00Z,43.8240,-56.8420,,,,0,11,-8.5,0.29,-0.25,5.68,0.5,312,15,0.089,-0.093,011199971111171111
4402603,2021-02-12T16:00:00Z,43.8250,-56.8428,1009.6,0.8,-0.5,,,,,,5.68,0.5,,15,0.084678,-0.067952,011111799999179711
4402603,2021-02-12T17:00:00Z,43.8210,-56.8390,,,,0,10.6,-7.7,0.38,-0.28,5.69,0.5,312,15,0.078,-0.093,011199971111171111
4402603,2021-02-12T17:00:00Z,43.8214,-56.8388,1009.8,0.5,-0.5,,,,,,5.7,0.5,,15,0.089139,-0.111195,011111799999179711
4402603,2021-02-12T18:00:00Z,43.8200,-56.8340,,,,0,10.6,-7.7,0.38,-0.28,5.7,0.5,312,15,0.089,-0.031,011199971111171111
4402603,2021-02-12T18:00:00Z,43.8194,-56.8360,1010,0.4,-0.5,,,,,,5.71,0.5,,15,0.0624,-0.061775,011111799999179711
